food_id,knowledge_document,name,restaurant,category,food_type,meal_type,veg_status,dietary_tags,spice_level,cuisine,protein,flavor,base,price,price_flag,rating,area,city,source,image_url
lyl2__cream-roll,"Cream Roll is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Pastries & Donuts category, is vegetarian, and has an unspecified spice level. It is Dessert cuisine. Its flavor profile is creamy. It is typically eaten as an anytime item. It is priced at PKR 258 and has a customer rating of 4.8/5.",Cream Roll,Jalal Sons - Main Market ( Gulberg 2),Pastries & Donuts,dessert,anytime,vegetarian,vegetarian,none,Dessert,vegetarian,creamy,unknown,258.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/30612972.jpg
lyl2__crisparatha,"Crisparatha is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Wraps category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is Fast Food cuisine. It is served with a paratha base. It is typically eaten as a breakfast item. It is priced at PKR 498 and has a customer rating of 4.8/5.",Crisparatha,Jalal Sons - Main Market ( Gulberg 2),Wraps,main,breakfast,uncertain,none,none,Fast Food,unknown,unknown,paratha,498.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/8385723.jpg
lyl2__crispy-chicken-burger,"Crispy Chicken Burger is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Burgers category, is non-vegetarian, and has an unspecified spice level. It is American cuisine. Its main protein is chicken. It is served with a burger_bun base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 598 and has a customer rating of 4.8/5.",Crispy Chicken Burger,Jalal Sons - Main Market ( Gulberg 2),Burgers,main,anytime,non_vegetarian,halal,none,American,chicken,unknown,burger_bun,598.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://foodpanda.dhmedia.io/image/global-menu-service/FP_PK/vendor/lyl2/product/38760106/45b7de1c-59b5-4525-a566-2d8e1cdee747.jpg
lyl2__crispy-chicken-duo,"Crispy Chicken Duo is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Jalal Sons Mega Deals category, is non-vegetarian, and has an unspecified spice level. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 663 and has a customer rating of 4.8/5.",Crispy Chicken Duo,Jalal Sons - Main Market ( Gulberg 2),Jalal Sons Mega Deals,main,anytime,non_vegetarian,halal,none,Unknown,chicken,unknown,unknown,663.04,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/103146644/680e9ffb-a5c9-4748-8b03-b536a83f1626.jpg
lyl2__crispy-chicken-pieces-9pcs,"Crispy Chicken Pieces 9pcs is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Crispy Fried Section category, is non-vegetarian, and has an unspecified spice level. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1798 and has a customer rating of 4.8/5.",Crispy Chicken Pieces 9pcs,Jalal Sons - Main Market ( Gulberg 2),Crispy Fried Section,main,anytime,non_vegetarian,halal,none,Unknown,chicken,unknown,unknown,1798.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/102605992/02778b4f-7968-4256-804e-2dcebbb78560.jpg
lyl2__crispy-fried-chicken-1pc,"Crispy Fried Chicken 1pc is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Crispy Fried Section category, is non-vegetarian, and has an unspecified spice level. It is Fast Food cuisine. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 248 and has a customer rating of 4.8/5.",Crispy Fried Chicken 1pc,Jalal Sons - Main Market ( Gulberg 2),Crispy Fried Section,main,anytime,non_vegetarian,halal,none,Fast Food,chicken,unknown,unknown,248.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/81efd0bd-ca4f-41b3-b87d-777e1cf93c9c.jpg
lyl2__crust-roll,"Crust Roll is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Wraps category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is Fast Food cuisine. It is served with a wrap base. It is typically eaten as an anytime item. It is priced at PKR 495 and has a customer rating of 4.8/5.",Crust Roll,Jalal Sons - Main Market ( Gulberg 2),Wraps,main,anytime,uncertain,none,none,Fast Food,unknown,unknown,wrap,495.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/adff4bbc-5b2c-4b8c-9586-038fe09412d0.jpg
lyl2__date-biscuit,"Date Biscuit is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Biscuits & Cookies category, is vegetarian, and has an unspecified spice level. It is Dessert cuisine. It is typically eaten as an anytime item. It is priced at PKR 625 and has a customer rating of 4.8/5.",Date Biscuit,Jalal Sons - Main Market ( Gulberg 2),Biscuits & Cookies,dessert,anytime,vegetarian,vegetarian,none,Dessert,vegetarian,unknown,unknown,625.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://foodpanda.dhmedia.io/image/global-menu-service/FP_PK/vendor/lyl2/product/e8896a99-4780-4004-8b35-dc82644410af.jpg
lyl2__double-beef-cheese-burger,"Double Beef Cheese Burger is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Burgers category, is non-vegetarian, and has a mild spice level. It is American cuisine. Its main protein is beef. It is served with a burger_bun base. Its flavor profile is cheesy. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 898 and has a customer rating of 4.8/5.",Double Beef Cheese Burger,Jalal Sons - Main Market ( Gulberg 2),Burgers,main,anytime,non_vegetarian,halal,mild,American,beef,cheesy,burger_bun,898.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://foodpanda.dhmedia.io/image/global-menu-service/FP_PK/vendor/lyl2/product/38760104/20b3f43a-a010-49b3-8fa9-46f7c57fb5e9.jpg
lyl2__double-chocolate-donut,"Double Chocolate Donut is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Pastries & Donuts category, is vegetarian, and has an unspecified spice level. It is Dessert cuisine. Its flavor profile is sweet. It is typically eaten as an anytime item. It is priced at PKR 258 and has a customer rating of 4.8/5.",Double Chocolate Donut,Jalal Sons - Main Market ( Gulberg 2),Pastries & Donuts,dessert,anytime,vegetarian,vegetarian,none,Dessert,vegetarian,sweet,unknown,258.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/62206790.jpg
lyl2__dynamic-sauce,"Dynamic Sauce is a sauce_condiment dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Sides category, is of unconfirmed vegetarian/non-vegetarian status, and has a mild spice level. It is typically eaten as an anytime item. It is priced at PKR 100 and has a customer rating of 4.8/5.",Dynamic Sauce,Jalal Sons - Main Market ( Gulberg 2),Sides,sauce_condiment,anytime,uncertain,none,mild,Unknown,none,unknown,none,100.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/102577091/cb6e7654-e1b9-4e89-9d67-1ad3c805928b.jpg
lyl2__family-feast-deal,"Family Feast Deal is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Discounted Deals category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is typically eaten as an anytime item. It is priced at PKR 3498 and has a customer rating of 4.8/5.",Family Feast Deal,Jalal Sons - Main Market ( Gulberg 2),Discounted Deals,main,anytime,uncertain,none,none,Unknown,unknown,unknown,unknown,3498.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/101949147/630f3f9e-cc80-4bdc-8e9e-83a042208f9d.jpg
lyl2__famous-19b-soup,"Famous 19B Soup is an appetizer dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Starters category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is served with a soup base. It is typically eaten as an anytime item. It is priced at PKR 498 and has a customer rating of 4.8/5.",Famous 19B Soup,Jalal Sons - Main Market ( Gulberg 2),Starters,appetizer,anytime,uncertain,none,none,Unknown,unknown,unknown,soup,498.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/7664750f-9d5b-46be-9cc8-d53cdcdf4eae.jpg
lyl2__fanta-350ml,"Fanta 350ml is a beverage dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Beverages category, is vegetarian, and has an unspecified spice level. It is Cafe cuisine. It is served with a beverage base. It is typically eaten as an anytime item. It is priced at PKR 140 and has a customer rating of 4.8/5.",Fanta 350ml,Jalal Sons - Main Market ( Gulberg 2),Beverages,beverage,anytime,vegetarian,vegetarian,none,Cafe,none,unknown,beverage,140.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/38760169/2dd8016e-c526-4cad-801c-dece068b585b.jpg
lyl2__fanta-500ml,"Fanta 500ml is a beverage dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Beverages category, is vegetarian, and has an unspecified spice level. It is Cafe cuisine. It is served with a beverage base. It is typically eaten as an anytime item. It is priced at PKR 198 and has a customer rating of 4.8/5.",Fanta 500ml,Jalal Sons - Main Market ( Gulberg 2),Beverages,beverage,anytime,vegetarian,vegetarian,none,Cafe,none,unknown,beverage,198.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/8c0218a5-fa50-4c3c-940e-6baa5c8234d3.jpg
lyl2__fanta-anaar-500ml,"Fanta Anaar 500ml is a beverage dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Beverages category, is vegetarian, and has an unspecified spice level. It is Cafe cuisine. It is served with a beverage base. It is typically eaten as an anytime item. It is priced at PKR 198 and has a customer rating of 4.8/5.",Fanta Anaar 500ml,Jalal Sons - Main Market ( Gulberg 2),Beverages,beverage,anytime,vegetarian,vegetarian,none,Cafe,none,unknown,beverage,198.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/102935053/d982c4dc-3896-4e81-a1f4-aabcf4084808.jpg
lyl2__ferrero-chocolate-donut,"Ferrero Chocolate Donut is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Pastries & Donuts category, is vegetarian, and has an unspecified spice level. It is Dessert cuisine. Its flavor profile is sweet. It is typically eaten as an anytime item. It is priced at PKR 258 and has a customer rating of 4.8/5.",Ferrero Chocolate Donut,Jalal Sons - Main Market ( Gulberg 2),Pastries & Donuts,dessert,anytime,vegetarian,vegetarian,none,Dessert,vegetarian,sweet,unknown,258.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/30612968.jpg
lyl2__french-hearts-250gm,"French Hearts 250gm is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Puff Pastries category, is vegetarian, and has an unspecified spice level. It is Dessert cuisine. It is typically eaten as an anytime item. It is priced at PKR 799 and has a customer rating of 4.8/5.",French Hearts 250gm,Jalal Sons - Main Market ( Gulberg 2),Puff Pastries,dessert,anytime,vegetarian,vegetarian,none,Dessert,vegetarian,unknown,unknown,799.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/7f30f247-7a82-45d5-879f-cd2fe5bc9bd0.jpg
lyl2__fruit-cake-rusk-250gm,"Fruit Cake Rusk 250gm is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Cake Rusks category, is vegetarian, and has an unspecified spice level. It is Dessert cuisine. It is served with a cake base. Its flavor profile is sweet. It is typically eaten as an anytime item. It is priced at PKR 798 and has a customer rating of 4.8/5.",Fruit Cake Rusk 250gm,Jalal Sons - Main Market ( Gulberg 2),Cake Rusks,dessert,anytime,vegetarian,vegetarian,none,Dessert,vegetarian,sweet,cake,798.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/d791f376-d80f-4f8e-85af-b06bccff4e40.jpg
lyl2__fruit-chaat-250gm,"Fruit Chaat 250gm is a side dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Fresh Salad category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is served with a salad base. Its flavor profile is tangy. It is typically eaten as an anytime item. It is priced at PKR 349 and has a customer rating of 4.8/5.",Fruit Chaat 250gm,Jalal Sons - Main Market ( Gulberg 2),Fresh Salad,side,anytime,uncertain,none,none,Unknown,unknown,tangy,salad,349.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/yijo/product/75815827-a463-4868-9b42-0a421301109a.jpg
lyl2__galaxy-can-cake,"Galaxy Can Cake is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the New Arrivals category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is Dessert cuisine. It is served with a cake base. Its flavor profile is sweet. It is typically eaten as an anytime item. It is priced at PKR 598 and has a customer rating of 4.8/5.",Galaxy Can Cake,Jalal Sons - Main Market ( Gulberg 2),New Arrivals,dessert,anytime,uncertain,none,none,Dessert,unknown,sweet,cake,598.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/103073650/f6c94e6d-88ba-4312-9b4e-141081ef14d9.jpg
lyl2__garlic-sauce,"Garlic Sauce is a sauce_condiment dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Sides category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. Its flavor profile is savory. It is typically eaten as an anytime item. It is priced at PKR 100 and has a customer rating of 4.8/5.",Garlic Sauce,Jalal Sons - Main Market ( Gulberg 2),Sides,sauce_condiment,anytime,uncertain,none,none,Unknown,none,savory,none,100.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/c3120098-7cf9-427f-9bed-3409632de649.jpg
lyl2__golden-baked-burger,"Golden Baked Burger is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Burgers category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is American cuisine. It is served with a burger_bun base. It is typically eaten as an anytime item. It is priced at PKR 698 and has a customer rating of 4.8/5.",Golden Baked Burger,Jalal Sons - Main Market ( Gulberg 2),Burgers,main,anytime,uncertain,none,none,American,unknown,unknown,burger_bun,698.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://foodpanda.dhmedia.io/image/global-menu-service/FP_PK/vendor/lyl2/product/101949193/8a8692b8-7d4d-4fbc-b951-9d244dbd144c.jpg
lyl2__golden-baked-duo,"Golden Baked Duo is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Jalal Sons Mega Deals category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is typically eaten as an anytime item. It is priced at PKR 855 and has a customer rating of 4.8/5.",Golden Baked Duo,Jalal Sons - Main Market ( Gulberg 2),Jalal Sons Mega Deals,main,anytime,uncertain,none,none,Unknown,unknown,unknown,unknown,854.99904,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/103146645/7718020d-e6c5-4085-9bfe-63a669b44333.jpg
