food_id,restaurant_id,restaurant,name,description,category,dish_type,spice_level,spice_level_raw,food_type,meal_type,dietary_tags,price,price_flag,currency,rating,city,area,image_url,source,veg_status,semantic_text,cuisine,protein,flavor,base
gvcb__chocolate-cupcake,gvcb,Pie in the Sky - Y Block,Chocolate Cupcake,"Chocolate Cupcake is a dessert item from Pie in the Sky - Y Block, listed under the Shelf menu.",Shelf,dessert,none,0,dessert,anytime,none,190.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/21807945.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Chocolate Cupcake — Shelf category, dessert dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Dessert,unknown,sweet,cake
gvcb__chocolate-doughnut-s,gvcb,Pie in the Sky - Y Block,Chocolate Doughnut (S),"Chocolate Doughnut (S) is a main item from Pie in the Sky - Y Block, listed under the Shelf menu.",Shelf,dessert,none,0,main,anytime,none,235.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/21807933.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Chocolate Doughnut (S) — Shelf category, main dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",unknown,unknown,sweet,unknown
gvcb__chocolate-eclairs,gvcb,Pie in the Sky - Y Block,Chocolate Eclairs,"Chocolate Eclairs is a dessert item from Pie in the Sky - Y Block, listed under the Cakes & Desserts menu.",Cakes & Desserts,dessert,none,0,dessert,anytime,vegetarian,285.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/21886694.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Chocolate Eclairs — Cakes & Desserts category, dessert dish, vegetarian, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Dessert,vegetarian,sweet,unknown
gvcb__chocolate-fudge-pastry,gvcb,Pie in the Sky - Y Block,Chocolate Fudge Pastry,"Chocolate Fudge Pastry is a dessert item from Pie in the Sky - Y Block, listed under the Cakes & Desserts menu.",Cakes & Desserts,dessert,none,0,dessert,anytime,vegetarian,465.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/68244794.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Chocolate Fudge Pastry — Cakes & Desserts category, dessert dish, vegetarian, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Dessert,vegetarian,sweet,pastry
gvcb__chocolate-malt-pastry,gvcb,Pie in the Sky - Y Block,Chocolate Malt Pastry,"Chocolate Malt Pastry is a dessert item from Pie in the Sky - Y Block, listed under the Cakes & Desserts menu.",Cakes & Desserts,dessert,none,0,dessert,anytime,vegetarian,465.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/68255314.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Chocolate Malt Pastry — Cakes & Desserts category, dessert dish, vegetarian, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Dessert,vegetarian,sweet,pastry
gvcb__chocolate-tri-milk-cake,gvcb,Pie in the Sky - Y Block,Chocolate Tri Milk Cake,"Chocolate Tri Milk Cake is a dessert item from Pie in the Sky - Y Block, listed under the Cakes & Desserts menu.",Cakes & Desserts,dessert,none,0,dessert,anytime,vegetarian,3310.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/43013506.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Chocolate Tri Milk Cake — Cakes & Desserts category, dessert dish, vegetarian, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Dessert,vegetarian,sweet,cake
gvcb__cinnamon-bread,gvcb,Pie in the Sky - Y Block,Cinnamon Bread,"Cinnamon Bread is a bread item from Pie in the Sky - Y Block, listed under the Bread & Croissant menu.",Bread & Croissant,,none,0,bread,anytime,vegetarian,520.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/21807872.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Cinnamon Bread — Bread & Croissant category, bread dish, vegetarian, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Bakery,vegetarian,unknown,bread
gvcb__cinnamon-stick,gvcb,Pie in the Sky - Y Block,Cinnamon Stick,"Cinnamon Stick is a main item from Pie in the Sky - Y Block, listed under the Shelf menu.",Shelf,,none,0,main,anytime,none,475.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/m4oi/PRODUCT/24118962/165e32f2-56d6-4365-b907-1f2dfb849a3c.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Cinnamon Stick — Shelf category, main dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",unknown,unknown,unknown,unknown
gvcb__daal-moth,gvcb,Pie in the Sky - Y Block,Daal moth,"Daal moth is a main item from Pie in the Sky - Y Block, listed under the Special Nimco menu.",Special Nimco,curry,none,0,main,anytime,vegetarian,525.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/m4oi/product/6b0ddb18-944b-4387-a6e1-47d2b9e9afb1.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Daal moth — Special Nimco category, main dish, vegetarian, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Pakistani,vegetarian,unknown,unknown
gvcb__date-almond-biscotti-200-gm-packaged,gvcb,Pie in the Sky - Y Block,Date & Almond Biscotti (200 Gm Packaged),"Date & Almond Biscotti (200 Gm Packaged) is a main item from Pie in the Sky - Y Block, listed under the Packed Products menu.",Packed Products,,none,0,main,anytime,none,870.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/21886709.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Date & Almond Biscotti (200 Gm Packaged) — Packed Products category, main dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",unknown,unknown,unknown,unknown
gvcb__double-chocolate-brownie,gvcb,Pie in the Sky - Y Block,Double Chocolate Brownie,"Double Chocolate Brownie is a dessert item from Pie in the Sky - Y Block, listed under the Special Discount menu.",Special Discount,dessert,none,0,dessert,anytime,none,342.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/21807952.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Double Chocolate Brownie — Special Discount category, dessert dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Dessert,unknown,sweet,unknown
gvcb__focaccia-bread,gvcb,Pie in the Sky - Y Block,Focaccia Bread,"Focaccia Bread is a bread item from Pie in the Sky - Y Block, listed under the Bread & Croissant menu.",Bread & Croissant,,none,0,bread,anytime,vegetarian,560.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/m4oi/product/c12f5746-e897-4661-b09c-e2fbfb39618b.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Focaccia Bread — Bread & Croissant category, bread dish, vegetarian, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Bakery,vegetarian,unknown,bread
gvcb__herb-crackers,gvcb,Pie in the Sky - Y Block,Herb Crackers,"Herb Crackers is a main item from Pie in the Sky - Y Block, listed under the Savories Section menu.",Savories Section,,none,0,main,anytime,none,260.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/products/70529373.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Herb Crackers — Savories Section category, main dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",unknown,unknown,fresh,unknown
gvcb__hot-spicy-chips-100gm,gvcb,Pie in the Sky - Y Block,Hot & Spicy Chips (100GM),"Hot & Spicy Chips (100GM) is a main item from Pie in the Sky - Y Block, listed under the Chips menu.",Chips,,hot,2,main,anytime,none,290.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/87331590.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Hot & Spicy Chips (100GM) — Chips category, main dish, vegetarian status unclear, hot spice level, anytime meal, served at Pie in the Sky - Y Block.",unknown,unknown,spicy,unknown
gvcb__hot-spicy-chips-50gm,gvcb,Pie in the Sky - Y Block,Hot & Spicy Chips (50GM),"Hot & Spicy Chips (50GM) is a main item from Pie in the Sky - Y Block, listed under the Chips menu.",Chips,,hot,2,main,anytime,none,180.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/87331586.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Hot & Spicy Chips (50GM) — Chips category, main dish, vegetarian status unclear, hot spice level, anytime meal, served at Pie in the Sky - Y Block.",unknown,unknown,spicy,unknown
gvcb__karachi-mix,gvcb,Pie in the Sky - Y Block,Karachi Mix,"Karachi Mix is a main item from Pie in the Sky - Y Block, listed under the Special Nimco menu.",Special Nimco,,none,0,main,anytime,none,490.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/m4oi/product/55a014f9-5c60-4fc0-9438-b2bd3ebbec42.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Karachi Mix — Special Nimco category, main dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",unknown,unknown,unknown,unknown
gvcb__kentucky-fruit-cake,gvcb,Pie in the Sky - Y Block,Kentucky Fruit Cake,"Kentucky Fruit Cake is a dessert item from Pie in the Sky - Y Block, listed under the Shelf menu.",Shelf,dessert,none,0,dessert,anytime,none,1095.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/21807954.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Kentucky Fruit Cake — Shelf category, dessert dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Dessert,unknown,sweet,cake
gvcb__kentucky-marble-cake,gvcb,Pie in the Sky - Y Block,Kentucky Marble Cake,"Kentucky Marble Cake is a dessert item from Pie in the Sky - Y Block, listed under the Shelf menu.",Shelf,dessert,none,0,dessert,anytime,none,1040.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/21807947.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Kentucky Marble Cake — Shelf category, dessert dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Dessert,unknown,sweet,cake
gvcb__lava-cake-with-chocolate-crust,gvcb,Pie in the Sky - Y Block,Lava Cake With Chocolate Crust,"Lava Cake With Chocolate Crust is a dessert item from Pie in the Sky - Y Block, listed under the Delicious Deals menu.",Delicious Deals,dessert,none,0,dessert,anytime,none,3366.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/68255724.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Lava Cake With Chocolate Crust — Delicious Deals category, dessert dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Dessert,unknown,sweet,cake
gvcb__lemon-tart,gvcb,Pie in the Sky - Y Block,Lemon Tart,"Lemon Tart is a main item from Pie in the Sky - Y Block, listed under the Special Discount menu.",Special Discount,,none,0,main,anytime,none,180.5,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/21807964.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Lemon Tart — Special Discount category, main dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",unknown,unknown,sour,unknown
gvcb__london-viral-cake-new,gvcb,Pie in the Sky - Y Block,London Viral Cake (New),"London Viral Cake (New) is a dessert item from Pie in the Sky - Y Block, listed under the Delicious Deals menu.",Delicious Deals,dessert,none,0,dessert,anytime,none,4072.5,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/m4oi/product/a2f171bd-c833-426a-8fec-537ca77b2675.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"London Viral Cake (New) — Delicious Deals category, dessert dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Dessert,unknown,sweet,cake
gvcb__marvelous-chocolate-cake,gvcb,Pie in the Sky - Y Block,Marvelous Chocolate Cake,"Marvelous Chocolate Cake is a dessert item from Pie in the Sky - Y Block, listed under the Cakes & Desserts menu.",Cakes & Desserts,dessert,none,0,dessert,anytime,vegetarian,1005.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/94791369.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Marvelous Chocolate Cake — Cakes & Desserts category, dessert dish, vegetarian, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Dessert,vegetarian,sweet,cake
gvcb__masala-crisps,gvcb,Pie in the Sky - Y Block,Masala Crisps,"Masala Crisps is a main item from Pie in the Sky - Y Block, listed under the Chips menu.",Chips,curry,mild,1,main,anytime,none,370.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/m4oi/product/abd5c48b-0249-48cd-b164-b7d824fb7bc0.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Masala Crisps — Chips category, main dish, vegetarian status unclear, mild spice level, anytime meal, served at Pie in the Sky - Y Block.",unknown,unknown,spicy,unknown
gvcb__mexican-chili-chips-50gm,gvcb,Pie in the Sky - Y Block,Mexican Chili Chips (50GM),"Mexican Chili Chips (50GM) is a main item from Pie in the Sky - Y Block, listed under the Chips menu.",Chips,,hot,2,main,anytime,none,180.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/87331588.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Mexican Chili Chips (50GM) — Chips category, main dish, vegetarian status unclear, hot spice level, anytime meal, served at Pie in the Sky - Y Block.",Mexican,unknown,spicy,unknown
gvcb__milk-bread,gvcb,Pie in the Sky - Y Block,Milk Bread,"Milk Bread is a bread item from Pie in the Sky - Y Block, listed under the Bread & Croissant menu.",Bread & Croissant,,none,0,bread,anytime,vegetarian,290.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/76726304.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Milk Bread — Bread & Croissant category, bread dish, vegetarian, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Bakery,vegetarian,unknown,bread
gvcb__mini-cookies,gvcb,Pie in the Sky - Y Block,Mini Cookies,"Mini Cookies is a dessert item from Pie in the Sky - Y Block, listed under the Premium Biscuits menu.",Premium Biscuits,,none,0,dessert,anytime,vegetarian,1105.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/gvcb/product/d7dcb80c-66ec-4e73-8e06-425e76805676.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Mini Cookies — Premium Biscuits category, dessert dish, vegetarian, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Bakery,vegetarian,unknown,unknown
gvcb__mini-oreo-mocha-cake,gvcb,Pie in the Sky - Y Block,Mini Oreo Mocha Cake,"Mini Oreo Mocha Cake is a dessert item from Pie in the Sky - Y Block, listed under the Shelf menu.",Shelf,dessert,none,0,dessert,anytime,none,515.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/21807944.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Mini Oreo Mocha Cake — Shelf category, dessert dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Dessert,unknown,sweet,cake
gvcb__mix-nimco,gvcb,Pie in the Sky - Y Block,Mix Nimco,"Mix Nimco is a main item from Pie in the Sky - Y Block, listed under the Special Nimco menu.",Special Nimco,,none,0,main,anytime,none,460.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/m4oi/product/1c82205f-9394-4b5b-a177-3787957d5401.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Mix Nimco — Special Nimco category, main dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",unknown,unknown,unknown,unknown
gvcb__mocha-java-cake,gvcb,Pie in the Sky - Y Block,Mocha Java Cake,"Mocha Java Cake is a dessert item from Pie in the Sky - Y Block, listed under the Cakes & Desserts menu.",Cakes & Desserts,dessert,none,0,dessert,anytime,vegetarian,3025.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/21807924.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Mocha Java Cake — Cakes & Desserts category, dessert dish, vegetarian, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Dessert,vegetarian,sweet,cake
gvcb__multi-seed-bread,gvcb,Pie in the Sky - Y Block,Multi Seed Bread,"Multi Seed Bread is a bread item from Pie in the Sky - Y Block, listed under the Bread & Croissant menu.",Bread & Croissant,,none,0,bread,anytime,vegetarian,570.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/21807868.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Multi Seed Bread — Bread & Croissant category, bread dish, vegetarian, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Bakery,vegetarian,unknown,bread
gvcb__multi-seed-crackers,gvcb,Pie in the Sky - Y Block,Multi Seed Crackers,"Multi Seed Crackers is a main item from Pie in the Sky - Y Block, listed under the Savories Section menu.",Savories Section,,none,0,main,anytime,none,285.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/products/70529259.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Multi Seed Crackers — Savories Section category, main dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",unknown,unknown,unknown,unknown
gvcb__multigrain-bread,gvcb,Pie in the Sky - Y Block,Multigrain Bread,"Multigrain Bread is a bread item from Pie in the Sky - Y Block, listed under the Bread & Croissant menu.",Bread & Croissant,,none,0,bread,anytime,vegetarian,510.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/6925888.jpg,foodpanda/deliveryhero aggregator scrape,vegetarian,"Multigrain Bread — Bread & Croissant category, bread dish, vegetarian, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Bakery,vegetarian,unknown,bread
gvcb__multigrain-sandwich,gvcb,Pie in the Sky - Y Block,Multigrain Sandwich,"Multigrain Sandwich is a main item from Pie in the Sky - Y Block, listed under the Sandwiches menu.",Sandwiches,sandwich,none,0,main,anytime,none,550.0,,PKR,4.1,Lahore,Bhatta Chowk,https://images.deliveryhero.io/image/fd-pk/Products/21807858.jpg,foodpanda/deliveryhero aggregator scrape,uncertain,"Multigrain Sandwich — Sandwiches category, main dish, vegetarian status unclear, none spice level, anytime meal, served at Pie in the Sky - Y Block.",Fast Food,unknown,unknown,unknown
